ardour,glib2
ardour,glibmm
ardour,graphviz
ardour,hidapi
ardour,itstool
ardour,jack
ardour,libarchive
ardour,liblo
ardour,liblrdf
ardour,libltc
ardour,libogg
ardour,libpng
ardour,libpulse
ardour,libsamplerate
ardour,libsndfile
ardour,libusb
ardour,libwebsockets
ardour,libxml2
ardour,lilv
ardour,lv2
ardour,pango
ardour,pangomm
ardour,readline
ardour,rubberband
ardour,serd
ardour,sord
ardour,sratom
ardour,unzip
ardour,vamp-plugin-sdk
ardour,waf
arduino-builder,git
arduino-builder,go
arduino-builder,unzip
arduino-cli,git
arduino-cli,go
arduino-fwuploader,git
arduino-fwuploader,go
arduino-ide,arduino-language-server
arduino-ide,clang
arduino-ide,git
arduino-ide,jq
arduino-ide,nodejs-lts-iron
arduino-ide,npm
arduino-ide,python-setuptools
arduino-ide,yarn
arduino-language-server,go
argbash,make
argbash,python-docutils
argocd,go
argocd,python
argocd,yarn
argparse,cmake
argparse,ninja
argyllcms,ftjam
argyllcms,unzip
argyllcms,zip
arianna,extra-cmake-modules
ario,intltool
ario,patch
ario,perl-xml-parser
ark,extra-cmake-modules
ark,kdoctools
arm-none-eabi-gcc,arm-none-eabi-newlib
arm-none-eabi-gcc,gmp
arm-none-eabi-gcc,mpfr
arm-none-eabi-gdb,boost
arm-none-eabi-newlib,arm-none-eabi-gcc
arpack,gcc-fortran
arpack,git
arrayfire,boost
arrayfire,cmake
arrayfire,cuda
arrayfire,cudnn
arrayfire,doxygen
arrayfire,git
arrayfire,graphviz
arrayfire,ninja
arrayfire,ocl-icd
arrayfire,opencl-headers
arrayfire,python
arrow,boost
arrow,clang
arrow,cmake
arrow,flatbuffers
arrow,git
arrow,gmock
arrow,patchutils
arrow,rapidjson
arrow,xsimd
arti,cargo
artikulate,extra-cmake-modules
artikulate,kdoctools5
artyfx,cmake
artyfx,libsndfile
artyfx,lv2
asar,npm
asciidoc,python-build
asciidoc,python-installer
asciidoc,python-setuptools
asciidoc,python-wheel
asciidoctor-pdf,rubygems
asciidoctor,ruby-rdoc
asciinema,git
asciinema,python-build
asciinema,python-installer
asciinema,python-setuptools
asciinema,python-wheel
asio,boost
aspell-nb,convmv
asplib,cmake
asplib,git
aspnet-runtime-6.0,bash
aspnet-runtime-6.0,clang
aspnet-runtime-6.0,cmake
aspnet-runtime-6.0,dotnet-sdk-6.0
aspnet-runtime-6.0,dotnet-source-built-artifacts-6.0
aspnet-runtime-6.0,git
aspnet-runtime-6.0,icu
aspnet-runtime-6.0,krb5
aspnet-runtime-6.0,libgit2
aspnet-runtime-6.0,libunwind
aspnet-runtime-6.0,libxml2
aspnet-runtime-6.0,lldb
aspnet-runtime-6.0,llvm
aspnet-runtime-6.0,lttng-ust2.12
